chocolate chip cookies,75
sugar cookies,62
butter cookies,61
peanut butter cookies,48
oatmeal cookies,46
girl scout cookies,34
christmas cookies,24
no bake cookies,19
word cookies,18
pumpkin cookies,17
wedding cookies,10
mexican cookies,9
oatmeal raisin cookies,9
oatmeal chocolate chip cookies,9
gingerbread cookies,8
rude boy cookies,8
cake mix cookies,7
