chocolate chip cookies,77
butter cookies,60
peanut butter cookies,46
sugar cookies,40
no bake cookies,39
oatmeal cookies,36
pumpkin cookies,25
girl scout cookies,24
pumpkin chocolate chip cookies,17
pumpkin chip cookies,17
christmas cookies,14
molasses cookies,11
word cookies,10
peanut butter no bake cookies,9
gluten free cookies,8
chocolate no bake cookies,7
oatmeal raisin cookies,7
apple cookies,6
shortbread cookies,5
italian cookies,5
