chocolate cookies,100
chocolate chip cookies,68
chocolate chocolate chip cookies,68
butter cookies,47
sugar cookies,47
oatmeal cookies,37
girl scout cookies,33
peanut butter cookies,33
word cookies,21
insomnia cookies,19
best cookies,19
christmas cookies,18
how to make cookies,18
cake cookies,18
berger cookies,11
easy cookies,11
enable cookies,11
no bake cookies,11
clear cookies,10
pumpkin cookies,10
