chocolate cookies,100
butter cookies,69
chocolate chip cookies,68
chocolate chocolate chip cookies,67
sugar cookies,52
peanut butter cookies,51
girl scout cookies,41
oatmeal cookies,40
insomnia cookies,38
christmas cookies,30
word cookies,26
cake cookies,23
no bake cookies,21
how to make cookies,18
easy cookies,18
pumpkin cookies,16
enable cookies,12
italian cookies,10
