chocolate chip cookies,100
sugar cookies,73
oatmeal cookies,62
peanut butter cookies,60
girl scout cookies,53
christmas cookies,43
insomnia cookies,32
word cookies,25
italian cookies,19
gingerbread cookies,15
pumpkin cookies,13
no bake cookies,12
oatmeal raisin cookies,11
shortbread cookies,11
ricotta cookies,8
