chocolate cookies,100
chocolate chip cookies,68
butter cookies,52
girl scout cookies,46
sugar cookies,44
oatmeal cookies,40
peanut butter cookies,35
christmas cookies,21
insomnia cookies,21
word cookies,13
pumpkin cookies,12
no bake cookies,12
cookies and cream,9
vegan cookies,9
homemade cookies,8
oatmeal raisin cookies,8
gingerbread cookies,7
lemon cookies,7
shortbread cookies,7
